seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr22	43285152	43285626	475	*	476	*	3.52	4.08	1.74	2.34	0.00637	0.0237	Intron (uc010gzg.3/11252, intron 4 of 10)	22	43213148	43253408	40261	2	26286	uc011apu.1	-31744	ARFGAP3
chr1	110745399	110746219	821	*	822	*	4.36	4.86	2.97	1.89	0.00638	0.0237	Distal Intergenic	1	110753336	110766705	13370	1	3749	uc001dzf.3	-7117	KCNC4
chr5	36679435	36680300	866	*	867	*	3.71	4.27	1.94	2.33	0.00638	0.0237	Exon (uc003jkj.4/6507, exon 7 of 10)	5	36608431	36688436	80006	1	6507	uc010iuy.3	71004	SLC1A3
chr19	8333593	8334257	665	*	666	*	3.6	4.14	1.94	2.2	0.00638	0.0237	Distal Intergenic	19	8367011	8373240	6230	2	51293	uc002mjj.2	38983	CD320
chr3	160659622	160660221	600	*	601	*	3.51	4.07	1.74	2.33	0.00638	0.0237	Intron (uc003fdr.3/151742, intron 1 of 3)	3	160588386	160788817	200432	1	151742	uc010hwf.3	71236	PPM1L
chr1	110854757	110856075	1319	*	1320	*	5.35	5.85	3.95	1.9	0.00639	0.0237	Intron (uc001dzj.3/440600, intron 2 of 3)	1	110828999	110881793	52795	2	440600	uc001dzj.3	25718	RBM15-AS1
chr11	75578281	75579621	1341	*	1342	*	5.13	5.63	3.76	1.87	0.00639	0.0237	Intron (uc001oxc.3/7405, intron 3 of 14)	11	75549989	75855282	305294	1	7405	uc010rrw.2	28292	UVRAG
chr6	2899411	2899833	423	*	424	*	2.57	3.22	-0.26	3.48	0.00639	0.0237	3' UTR	6	2899247	2900910	1664	2	5272	uc003muh.3	1077	SERPINB9
chr4	74783024	74783610	587	*	588	*	2.65	3.3	-0.26	3.57	0.00639	0.0237	Distal Intergenic	4	74735109	74737019	1911	1	2919	uc031sfu.1	47915	CXCL1
chr7	97464633	97465399	767	*	768	*	3.63	4.16	2	2.16	0.0064	0.0237	Distal Intergenic	7	97481429	97501477	20049	2	440	uc003uot.4	36078	ASNS
chr19	36000801	36002047	1247	*	1248	*	5.51	5.95	4.39	1.56	0.0064	0.0237	Promoter	19	35988119	36001154	13036	2	93099	uc002nzj.3	0	DMKN
chr2	129270740	129271778	1039	*	1040	*	4.4	4.92	2.91	2.01	0.0064	0.0237	Distal Intergenic	2	129023054	129076171	53118	2	9394	uc002tpt.4	-194569	HS6ST1
chr6	43230806	43231824	1019	*	1020	*	4.85	5.32	3.61	1.71	0.0064	0.0237	Promoter	6	43230527	43237834	7308	1	84630	uc011dvg.1	279	TTBK1
chr10	48398449	48398931	483	*	484	*	2.63	3.29	-0.26	3.55	0.00641	0.0238	Distal Intergenic	10	48381487	48390991	9505	2	5949	uc001jez.3	-7458	RBP3
chr11	36170840	36171720	881	*	882	*	3.61	4.16	1.87	2.29	0.00641	0.0238	Intron (uc001mwk.1/143458, intron 4 of 5)	11	36119877	36252841	132965	1	143458	uc010rfa.1	50963	LDLRAD3
chr17	75092374	75093076	703	*	704	*	4.39	4.93	2.77	2.15	0.00642	0.0238	Intron (uc021udp.1/654434, intron 3 of 3)	17	75085389	75085575	187	1	677781	uc002jtl.3	6985	SCARNA16
chrX	129059472	129059999	528	*	529	*	2.72	3.35	0.22	3.13	0.00642	0.0238	Exon (uc004euz.3/10813, exon 13 of 15)	23	129054651	129057039	2389	1	10813	uc004eva.1	4821	UTP14A
chr19	46061145	46062196	1052	*	1053	*	5.19	5.66	3.96	1.71	0.00642	0.0238	Intron (uc002pcj.4/80207, intron 1 of 1)	19	46031025	46088122	57098	2	80207	uc002pcj.4	25926	OPA3
chr9	110512070	110513204	1135	*	1136	*	4.8	5.3	3.42	1.89	0.00642	0.0238	Distal Intergenic	9	110247133	110252047	4915	2	9314	uc031tes.1	-260023	KLF4
chr1	162006320	162007461	1142	*	1143	*	5.68	6.16	4.39	1.77	0.00643	0.0238	Distal Intergenic	1	161952982	161993644	40663	2	25903	uc010pkq.2	-12676	OLFML2B
chr3	23280734	23281679	946	*	947	*	3.59	4.16	1.74	2.42	0.00643	0.0238	Intron (uc010hfc.2/7325, intron 3 of 4)	3	23244784	23632296	387513	1	7325	uc003ccg.2	35950	UBE2E2
chr7	90718631	90719142	512	*	513	*	3.06	3.66	0.88	2.79	0.00643	0.0238	Intron (uc003uky.2/5218, intron 12 of 14)	7	90893783	90898132	4350	1	8321	uc003ula.3	-174641	FZD1
chr2	153046100	153046934	835	*	836	*	3.99	4.51	2.5	2	0.00644	0.0238	Distal Intergenic	2	152988396	153032506	44111	2	10254	uc002tyd.3	-13594	STAM2
chr2	113641791	113643652	1862	*	1863	*	6.09	6.53	4.95	1.58	0.00644	0.0238	Distal Intergenic	2	113670548	113676458	5911	1	27178	uc002tij.3	-26896	IL37
chr15	92249471	92250070	600	*	601	*	3.19	3.77	1.22	2.55	0.00644	0.0238	Distal Intergenic	15	92396938	92709137	312200	1	28232	uc002bqx.2	-146868	SLCO3A1
chr2	143591467	143591989	523	*	524	*	2.77	3.39	0.42	2.97	0.00644	0.0238	Distal Intergenic	2	143635195	143747106	111912	1	8942	uc002tvk.3	-43206	KYNU
chr12	7244509	7245719	1211	*	1212	*	5.01	5.47	3.81	1.66	0.00645	0.0238	Promoter	12	7187515	7245043	57529	2	715	uc010sfy.2	0	C1R
chr2	113634163	113634845	683	*	684	*	3.19	3.77	1.22	2.55	0.00645	0.0239	Distal Intergenic	2	113670548	113676458	5911	1	27178	uc002tij.3	-35703	IL37
chr8	79143944	79145188	1245	*	1246	*	4.08	4.62	2.42	2.21	0.00646	0.0239	Distal Intergenic	8	79428336	79517502	89167	1	5569	uc003yba.3	-283148	PKIA
chr9	34403697	34404288	592	*	593	*	3.01	3.61	0.88	2.74	0.00646	0.0239	Intron (uc003zuj.3/203259, intron 2 of 5)	9	34379017	34397849	18833	2	84688	uc003zuh.1	-5848	C9orf24
chr17	68294589	68296119	1531	*	1532	*	5.29	5.79	3.87	1.91	0.00646	0.0239	Distal Intergenic	17	68165676	68176183	10508	1	3759	uc002jir.3	128913	KCNJ2
chr9	137873157	137875718	2562	*	2563	*	6.27	6.69	5.23	1.46	0.00646	0.0239	Distal Intergenic	9	137801431	137809806	8376	2	2219	uc004cfi.3	-63351	FCN1
chr8	131259804	131261378	1575	*	1576	*	4.56	5.05	3.17	1.88	0.00646	0.0239	Intron (uc003yta.2/50807, intron 3 of 29)	8	131307601	131308779	1179	2	29065	uc003ytc.2	47401	ASAP1-IT1
chr15	38287852	38288631	780	*	781	*	3.89	4.41	2.32	2.09	0.00646	0.0239	Intron (uc001zjx.1/uc001zjx.1, intron 2 of 2)	15	38227458	38243623	16166	1	145942	uc001zjw.3	60394	TMCO5A
chrX	71346357	71347157	801	*	802	*	3.71	4.25	2.06	2.19	0.00647	0.0239	3' UTR	23	71346961	71351751	4791	2	340526	uc004eaj.2	4594	RTL5
chr17	7891992	7894341	2350	*	2351	*	6.89	7.29	5.94	1.35	0.00647	0.0239	Distal Intergenic	17	7905988	7923658	17671	1	3000	uc002gjt.2	-11647	GUCY2D
chr11	82578321	82579591	1271	*	1272	*	4.55	5.05	3.14	1.91	0.00647	0.0239	Intron (uc001ozr.3/5547, intron 2 of 9)	11	82535409	82611557	76149	2	5547	uc001ozr.3	31966	PRCP
chr22	36025831	36026679	849	*	850	*	4.24	4.77	2.63	2.14	0.00647	0.0239	Intron (uc010gwt.2/uc010gwt.2, intron 1 of 1)	22	36002811	36019401	16591	2	4151	uc003aob.3	-6430	MB
chr15	67546549	67547185	637	*	638	*	3.96	4.52	2.17	2.35	0.00647	0.0239	Promoter	15	67547138	67599561	52424	1	64799	uc002aqm.3	0	IQCH
chr2	89173564	89173998	435	*	436	*	2.72	3.35	0.22	3.13	0.00647	0.0239	Exon (uc031rol.1/uc031rol.1, exon 193 of 312)	2	89111884	89111968	85	1	100616399	uc021vks.1	61680	MIR4436A
chr2	101628959	101629966	1008	*	1009	*	4.52	5.04	3	2.04	0.00648	0.0239	Intron (uc010yvu.1/6160, intron 4 of 4)	2	101618691	101636155	17465	1	6160	uc010fiu.1	10268	RPL31
chr11	72888303	72890028	1726	*	1727	*	6.23	6.7	4.95	1.75	0.00648	0.0239	Distal Intergenic	11	72547790	72853143	305354	2	9873	uc010rrg.2	-35160	FCHSD2
chr20	46292335	46293114	780	*	781	*	3.82	4.35	2.22	2.13	0.00648	0.0239	Promoter	20	46286150	46294037	7888	2	55959	uc010zyd.2	923	SULF2
chr4	169400526	169401983	1458	*	1459	*	6	6.41	5.02	1.38	0.00649	0.0239	Promoter	4	169277886	169401638	123753	2	91351	uc003irq.4	0	DDX60L
chr18	10518464	10520774	2311	*	2312	*	5.35	5.81	4.13	1.68	0.0065	0.0239	Distal Intergenic	18	10525873	10552766	26894	1	8774	uc002kon.3	-5099	NAPG
chr5	65601944	65602607	664	*	665	*	3.33	3.91	1.42	2.49	0.0065	0.0239	Distal Intergenic	5	65440663	65479444	38782	1	140890	uc003juo.4	161281	SREK1
chr17	72453235	72454428	1194	*	1195	*	5.78	6.21	4.72	1.49	0.0065	0.0239	Distal Intergenic	17	72462522	72480937	18416	1	11314	uc002jkv.4	-8094	CD300A
chr12	57566545	57567604	1060	*	1061	*	5.62	6.05	4.59	1.46	0.0065	0.0239	Exon (uc001snd.3/4035, exon 21 of 89)	12	57561968	57563090	1123	1	4035	uc009zpi.1	4577	LRP1
chr10	134166045	134167527	1483	*	1484	*	6.2	6.61	5.25	1.36	0.00651	0.0239	3' UTR	10	134150611	134180509	29899	1	80313	uc001llk.4	15434	LRRC27
chr5	10632165	10633432	1268	*	1269	*	5.19	5.67	3.89	1.78	0.00651	0.0239	Intron (uc021xwp.1/651746, intron 2 of 3)	5	10564435	10657928	93494	1	651746	uc021xwp.1	67730	ANKRD33B
chr6	11701491	11703694	2204	*	2205	*	5.4	5.89	4.03	1.86	0.00651	0.0239	Distal Intergenic	6	11713888	11728790	14903	2	84830	uc031smt.1	25096	ADTRP
chr1	221608501	221609336	836	*	837	*	4.32	4.85	2.74	2.12	0.00651	0.0239	Distal Intergenic	1	221503270	221509638	6369	2	400804	uc001hmw.1	-98863	LINC02817
chr11	35412191	35414383	2193	*	2194	*	6.37	6.83	5.16	1.67	0.00651	0.0239	Intron (uc001mwd.3/6506, intron 1 of 10)	11	35272752	35441105	168354	2	6506	uc001mwd.3	26722	SLC1A2
chr9	102395675	102396788	1114	*	1115	*	4.78	5.33	3.06	2.27	0.00652	0.024	Intron (uc004bad.1/uc004bad.1, intron 3 of 6)	9	102584137	102596341	12205	1	8013	uc004bae.3	-187349	NR4A3
chr11	82617026	82617689	664	*	665	*	3.06	3.65	1	2.65	0.00653	0.024	Intron (uc001ozt.3/220042, intron 1 of 5)	11	82612737	82669319	56583	1	220042	uc009yvd.2	4289	DDIAS
chr3	97511924	97512826	903	*	904	*	4.26	4.76	2.88	1.88	0.00653	0.024	Intron (uc003dru.3/84100, intron 8 of 8)	3	97540884	97663830	122947	1	131544	uc021xbn.2	-28058	CRYBG3
chr2	37989351	37989942	592	*	593	*	3.74	4.29	2.06	2.23	0.00653	0.024	Distal Intergenic	2	37869025	37899678	30654	2	10602	uc031roa.1	-89673	CDC42EP3
chr4	75186085	75187021	937	*	938	*	4.6	5.14	2.97	2.17	0.00654	0.024	Intron (uc003hhv.1/uc003hhv.1, intron 1 of 1)	4	75174187	75182520	8334	1	255324	uc010iin.2	11898	EPGN
chr1	203309095	203310113	1019	*	1020	*	4.48	4.99	3	1.99	0.00654	0.024	3' UTR	1	203309752	203320289	10538	2	2331	uc001gzr.3	10176	FMOD
chr12	41670855	41671384	530	*	531	*	2.75	3.37	0.42	2.95	0.00655	0.024	Intron (uc010skn.2/29951, intron 3 of 9)	12	41582250	41968392	386143	1	29951	uc010skn.2	88605	PDZRN4
chr9	3467600	3468000	401	*	402	*	2.75	3.39	0.22	3.16	0.00655	0.0241	Intron (uc003zhr.3/5991, intron 2 of 17)	9	3270929	3489428	218500	2	5991	uc003zht.1	21428	RFX3
chr15	60812758	60813540	783	*	784	*	3.2	3.8	1.12	2.68	0.00655	0.0241	Intron (uc002ags.1/uc002ags.1, intron 4 of 5)	15	60743294	60771359	28066	2	79664	uc010bgk.4	-41399	ICE2
chr20	9590027	9591232	1206	*	1207	*	4.64	5.15	3.14	2.01	0.00655	0.0241	Intron (uc002wnj.2/57144, intron 4 of 10)	20	9495005	9511171	16167	1	24141	uc010zrc.2	95022	LAMP5
chr6	151996803	151997306	504	*	505	*	3.43	3.98	1.66	2.32	0.00655	0.0241	Intron (uc031spz.1/2099, intron 2 of 3)	6	152011631	152163922	152292	1	2099	uc021zgx.1	-14325	ESR1
chr6	154597774	154599188	1415	*	1416	*	4.8	5.31	3.32	1.99	0.00656	0.0241	Intron (uc003qpw.3/26034, intron 3 of 12)	6	154475618	154651215	175598	2	26034	uc003qpw.3	52027	IPCEF1
chr7	104613445	104615896	2452	*	2453	*	5.55	6.01	4.37	1.64	0.00656	0.0241	Distal Intergenic	7	104622194	104631612	9419	2	100216546	uc003vcj.2	15716	LINC01004
chr7	45193766	45194899	1134	*	1135	*	5.15	5.62	3.92	1.7	0.00656	0.0241	Distal Intergenic	7	45197367	45223850	26484	1	10268	uc003tnb.3	-2468	RAMP3
chr2	238653102	238654253	1152	*	1153	*	5.92	6.39	4.68	1.7	0.00657	0.0241	Intron (uc002vxc.3/9208, intron 11 of 23)	2	238677702	238690290	12589	1	9208	uc002vxg.3	-23449	LRRFIP1
chr6	139540163	139541243	1081	*	1082	*	5.2	5.72	3.7	2.02	0.00657	0.0241	Distal Intergenic	6	139561199	139613208	52010	2	167838	uc021zfy.1	71965	TXLNB
chr2	230872581	230873318	738	*	739	*	4.16	4.67	2.74	1.93	0.00657	0.0241	Intron (uc002vqa.3/130888, intron 3 of 3)	2	230910373	230933264	22892	2	151473	uc002vqe.3	59946	SLC16A14
chr3	142547336	142548105	770	*	771	*	4.43	4.98	2.74	2.24	0.00658	0.0241	Intron (uc003evd.3/26577, intron 6 of 8)	3	142509861	142523020	13160	1	7220	uc011bni.1	37475	TRPC1
chr10	6055792	6057281	1490	*	1491	*	5.08	5.55	3.81	1.74	0.00658	0.0241	Intron (uc001iiz.2/3559, intron 7 of 7)	10	6061391	6067988	6598	2	3559	uc001ija.1	10707	IL2RA
chr16	11736081	11736802	722	*	723	*	4.54	5.04	3.14	1.9	0.00659	0.0241	Distal Intergenic	16	11762289	11773015	10727	1	8303	uc002dbf.3	-25487	SNN
chr8	131219859	131220417	559	*	560	*	2.93	3.55	0.59	2.96	0.0066	0.0242	Intron (uc003yta.2/50807, intron 5 of 29)	8	131064351	131193126	128776	2	50807	uc003ysz.2	-26733	ASAP1
chr12	53606779	53608081	1303	*	1304	*	6.59	7.04	5.42	1.62	0.0066	0.0242	3' UTR	12	53590116	53601000	10885	2	3695	uc010soa.1	-5779	ITGB7
chr2	200569060	200570038	979	*	980	*	4.71	5.22	3.27	1.95	0.0066	0.0242	Distal Intergenic	2	200625259	200715896	90638	2	348751	uc002uvg.4	145858	FTCDNL1
chr8	26428533	26430194	1662	*	1663	*	6.27	6.73	5.07	1.67	0.00661	0.0242	Intron (uc003xfa.3/1808, intron 1 of 13)	8	26435340	26501120	65781	1	1808	uc011lag.2	-5146	DPYSL2
chr9	22238798	22239334	537	*	538	*	3.58	4.12	1.87	2.25	0.00661	0.0242	Distal Intergenic	9	22113665	22121093	7429	1	100048912	uc010miz.3	125133	CDKN2B-AS1
chr3	107850484	107851197	714	*	715	*	3.56	4.11	1.87	2.23	0.00662	0.0242	Distal Intergenic	3	107761941	107809935	47995	2	961	uc003dwv.1	-40549	CD47
chr1	46942757	46943516	760	*	761	*	4.03	4.54	2.59	1.96	0.00662	0.0242	Distal Intergenic	1	46972668	46979886	7219	1	127343	uc001cpw.3	-29152	DMBX1
chr11	66197266	66198122	857	*	858	*	4.38	4.88	3	1.87	0.00662	0.0242	Distal Intergenic	11	66202550	66206310	3761	2	65003	uc001ohy.4	8188	MRPL11
chr6	34724322	34724875	554	*	555	*	4.15	4.67	2.66	2	0.00662	0.0242	Promoter	6	34724871	34741634	16764	1	6631	uc003ojt.2	0	SNRPC
chr17	32869720	32870217	498	*	499	*	3.2	3.77	1.32	2.45	0.00662	0.0242	Distal Intergenic	17	32901142	32906388	5247	2	400591	uc002hie.1	36171	TMEM132E-DT
chr12	57569302	57570369	1068	*	1069	*	5.64	6.09	4.48	1.61	0.00662	0.0242	Exon (uc001snd.3/4035, exon 23 of 89)	12	57561968	57563090	1123	1	4035	uc009zpi.1	7334	LRP1
chr11	67340152	67340615	464	*	465	*	3.53	4.1	1.74	2.36	0.00663	0.0242	Distal Intergenic	11	67351066	67354124	3059	1	2950	uc001omf.3	-10451	GSTP1
chr6	170825946	170826585	640	*	641	*	4.19	4.69	2.74	1.96	0.00664	0.0243	Intron (uc003qxq.2/5689, intron 5 of 8)	6	170844204	170859529	15326	2	5689	uc003qxr.3	32944	PSMB1
chr18	72369614	72370036	423	*	424	*	3.42	3.98	1.59	2.4	0.00664	0.0243	Intron (uc010xfc.2/55628, intron 2 of 3)	18	72342923	72777628	434706	1	55628	uc002llw.2	26691	ZNF407
chr6	42043093	42044067	975	*	976	*	4.7	5.16	3.46	1.7	0.00665	0.0243	Intron (uc003ors.3/129685, intron 7 of 8)	6	42018658	42048644	29987	1	129685	uc011dun.2	24435	TAF8
chr12	92265377	92265975	599	*	600	*	3.29	3.86	1.42	2.45	0.00665	0.0243	Distal Intergenic	12	92378752	92535489	156738	2	256021	uc031qiz.1	269514	LINC01619
chr8	116660297	116660850	554	*	555	*	3.85	4.38	2.27	2.11	0.00665	0.0243	Intron (uc011lhy.2/7227, intron 1 of 5)	8	116420724	116680234	259511	2	7227	uc011lhy.2	19384	TRPS1
chr17	75425458	75427219	1762	*	1763	*	5.53	5.96	4.48	1.47	0.00666	0.0243	Intron (uc002jts.4/10801, intron 3 of 11)	17	75446613	75496678	50066	1	10801	uc002jty.4	-19394	SEPTIN9
chr5	100234239	100235025	787	*	788	*	2.95	3.55	0.74	2.81	0.00666	0.0243	Intron (uc003knk.3/7903, intron 1 of 4)	5	100142639	100238987	96349	2	7903	uc003knk.3	3962	ST8SIA4
chr14	103857020	103858234	1215	*	1216	*	5.07	5.55	3.79	1.75	0.00667	0.0244	Intron (uc001ymw.4/4140, intron 1 of 15)	14	103851701	103970166	118466	1	4140	uc010awp.3	5319	MARK3
chr17	2689268	2690447	1180	*	1181	*	5.57	6.01	4.47	1.54	0.00667	0.0244	Distal Intergenic	17	2699732	2941035	241304	1	23108	uc010ckd.3	-9285	RAP1GAP2
chr15	80279097	80279740	644	*	645	*	4.24	4.78	2.62	2.15	0.00667	0.0244	Distal Intergenic	15	80253232	80263643	10412	2	597	uc002bfd.4	-15454	BCL2A1
chr3	186937986	186938531	546	*	547	*	3.43	3.98	1.66	2.32	0.00668	0.0244	Exon (uc003frh.2/5648, exon 16 of 16)	3	186915274	186919253	3980	1	132112	uc003frg.3	22712	RTP1
chr12	82349338	82350246	909	*	910	*	4.07	4.59	2.59	2	0.00668	0.0244	Distal Intergenic	12	81652045	82153109	501065	2	8499	uc031qis.1	-196229	PPFIA2
chr8	104385249	104386101	853	*	854	*	4.31	4.82	2.81	2.01	0.00668	0.0244	Promoter	8	104384661	104395232	10572	1	115908	uc031tbz.1	588	CTHRC1
chr11	78138411	78139727	1317	*	1318	*	4.49	5.01	2.94	2.07	0.00668	0.0244	Distal Intergenic	11	77926336	78128868	202533	2	9846	uc001ozh.3	-9543	GAB2
chr14	35699073	35699468	396	*	397	*	3.17	3.75	1.22	2.53	0.00668	0.0244	Intron (uc001wsy.2/9692, intron 5 of 7)	14	35761574	35786682	25109	1	5687	uc001wtd.3	-62106	PSMA6
chr6	46764336	46765540	1205	*	1206	*	4.22	4.75	2.66	2.09	0.00668	0.0244	Intron (uc010jzh.1/4224, intron 3 of 13)	6	46761128	46807519	46392	1	4224	uc011dwi.1	3208	MEP1A
chr5	40486218	40487298	1081	*	1082	*	4.48	4.98	3.06	1.92	0.00669	0.0244	Distal Intergenic	5	40680032	40693837	13806	1	5734	uc003jlz.3	-192734	PTGER4
chr6	110360276	110361519	1244	*	1245	*	4.86	5.32	3.66	1.65	0.00669	0.0244	Distal Intergenic	6	110300316	110301404	1089	1	2830	uc021zds.1	59960	GPR6
chr2	139584787	139585566	780	*	781	*	3.24	3.8	1.42	2.39	0.0067	0.0244	Distal Intergenic	2	139426727	139537811	111085	2	11249	uc002tvi.3	-46976	NXPH2
chr15	90283198	90283985	788	*	789	*	4.74	5.25	3.3	1.95	0.0067	0.0244	Intron (uc002boj.3/56964, intron 16 of 16)	15	90293098	90294540	1443	2	55897	uc002bol.3	10555	MESP1
chr8	6636545	6637656	1112	*	1113	*	4.58	5.09	3.14	1.95	0.0067	0.0244	Distal Intergenic	8	6602689	6602761	73	2	100616372	uc022aqu.1	-33784	MIR4659B
chr4	174178769	174179348	580	*	581	*	3.2	3.77	1.32	2.45	0.0067	0.0244	Intron (uc003isz.4/51809, intron 2 of 11)	4	174213259	174245118	31860	1	51809	uc011ckb.2	-33911	GALNT7
chr10	82683963	82684684	722	*	723	*	3.44	4.02	1.5	2.51	0.0067	0.0244	Distal Intergenic	10	82402752	82406316	3565	1	387694	uc001kcn.1	281211	SH2D4B
chr20	10407626	10408275	650	*	651	*	4.23	4.74	2.81	1.93	0.00671	0.0244	Intron (uc002wnt.2/8195, intron 1 of 5)	20	10385428	10412573	27146	2	8195	uc002wnt.2	4298	MKKS
chr16	57905526	57906009	484	*	485	*	3.52	4.07	1.74	2.34	0.00671	0.0244	Distal Intergenic	16	57795325	57896733	101409	2	3801	uc002emr.1	-8793	KIFC3
chr19	10498283	10500534	2252	*	2253	*	6.59	7.02	5.48	1.54	0.00671	0.0244	Distal Intergenic	19	10461204	10491277	30074	2	7297	uc010dxe.3	-7006	TYK2
chr17	57598540	57599630	1091	*	1092	*	5.28	5.79	3.82	1.97	0.00672	0.0244	Distal Intergenic	17	57642886	57685713	42828	1	79665	uc002ixn.2	-43256	DHX40
chr10	114074442	114075258	817	*	818	*	3.76	4.29	2.17	2.12	0.00672	0.0244	Exon (uc010qri.2/390003, exon 14 of 19)	10	114043493	114063070	19578	1	6975	uc001kzr.1	30949	TECTB
chr1	32014006	32015370	1365	*	1366	*	5.57	6	4.47	1.53	0.00672	0.0244	Distal Intergenic	1	32042086	32046561	4476	1	64129	uc010ogi.1	-26716	TINAGL1
chr2	232316644	232317306	663	*	664	*	3.86	4.38	2.32	2.06	0.00672	0.0244	Distal Intergenic	2	232320511	232320647	137	2	654321	uc002vrv.1	3341	SNORA75
chr3	195979955	195981293	1339	*	1340	*	4.87	5.36	3.52	1.84	0.00673	0.0245	Intron (uc003fwg.3/5130, intron 4 of 9)	3	195954812	195960301	5490	1	200931	uc003fwe.3	25143	SLC51A
chr13	99304985	99306382	1398	*	1399	*	5.01	5.52	3.52	2	0.00673	0.0245	Distal Intergenic	13	99372788	99378821	6034	2	6564	uc001vnp.1	72439	SLC15A1
chr10	90791431	90792400	970	*	971	*	4.45	4.93	3.12	1.82	0.00674	0.0245	Distal Intergenic	10	90823093	90823167	75	1	100616128	uc021pwb.1	-30693	MIR4679-1
chr1	152162409	152162923	515	*	516	*	3.17	3.76	1.12	2.64	0.00675	0.0245	Distal Intergenic	1	152126071	152131704	5634	2	126638	uc001ezs.1	-30705	RPTN
chr7	23609837	23610827	991	*	992	*	4.5	4.99	3.14	1.84	0.00675	0.0245	Distal Intergenic	7	23624335	23626146	1812	2	1197	uc003swk.2	15319	CLK2P1
chr2	122367680	122368659	980	*	981	*	4.39	4.95	2.66	2.28	0.00675	0.0245	Intron (uc002tnc.3/23332, intron 1 of 38)	2	122095352	122363756	268405	2	23332	uc010yyy.2	-3924	CLASP1
chr1	88418412	88418939	528	*	529	*	3.08	3.68	0.88	2.81	0.00675	0.0245	Distal Intergenic	1	87819210	87837338	18129	2	100505768	uc001dmk.3	-581074	LINC01364
chr19	8804261	8805585	1325	*	1326	*	5.84	6.26	4.83	1.44	0.00676	0.0245	Distal Intergenic	19	8807751	8809172	1422	2	284382	uc002mkl.2	3587	ACTL9
chr10	119202391	119202786	396	*	397	*	2.85	3.47	0.42	3.06	0.00677	0.0246	Distal Intergenic	10	119042606	119134937	92332	2	118987	uc001lde.1	-67454	PDZD8
chr18	10290163	10291374	1212	*	1213	*	4.25	4.75	2.81	1.94	0.00677	0.0246	Distal Intergenic	18	10454625	10488698	34074	1	147495	uc002kom.4	-163251	APCDD1
chr12	122134659	122135902	1244	*	1245	*	5.05	5.52	3.79	1.73	0.00677	0.0246	Distal Intergenic	12	122150658	122219974	69317	1	144404	uc001ubc.4	-14756	TMEM120B
chr17	29394267	29395766	1500	*	1501	*	4.44	4.95	2.97	1.98	0.00678	0.0246	Distal Intergenic	17	29421368	29421443	76	2	100616266	uc021tui.1	25677	MIR4733
chr11	46910999	46911594	596	*	597	*	3.88	4.4	2.37	2.03	0.00678	0.0246	Exon (uc001ndn.4/4038, exon 15 of 38)	11	46878268	46884484	6217	2	4038	uc001ndm.4	-26515	LRP4
chr3	121810597	121811924	1328	*	1329	*	5.45	5.95	4.02	1.94	0.00679	0.0246	Intron (uc003eet.3/942, intron 2 of 6)	3	121796696	121839988	43293	1	942	uc021xcz.1	13901	CD86
chr6	31919553	31921058	1506	*	1507	*	5.29	5.82	3.72	2.1	0.00679	0.0246	3' UTR	6	31924616	31924717	102	2	100302242	uc021yvc.1	3659	MIR1236
chr18	32934932	32935411	480	*	481	*	3.15	3.73	1.22	2.5	0.00679	0.0246	Distal Intergenic	18	32912178	32924426	12249	2	7572	uc002kys.2	-10506	ZNF24
chr10	95314398	95315115	718	*	719	*	4.69	5.19	3.32	1.86	0.0068	0.0246	Distal Intergenic	10	95326422	95349829	23408	1	338557	uc010qnt.2	-11307	FFAR4
chr5	53524861	53525442	582	*	583	*	2.74	3.37	0.22	3.15	0.00681	0.0247	Intron (uc003jpg.1/54622, intron 1 of 4)	5	53180614	53606403	425790	2	54622	uc003jpg.1	80961	ARL15
chr7	28059768	28060588	821	*	822	*	3.52	4.08	1.74	2.34	0.00682	0.0247	Intron (uc003szn.3/221895, intron 1 of 4)	7	27870193	28031675	161483	2	221895	uc003szm.3	-28093	JAZF1
chr10	3920170	3920959	790	*	791	*	3.72	4.28	1.94	2.34	0.00682	0.0247	Distal Intergenic	10	3822519	3827473	4955	2	1316	uc001ihb.2	-92697	KLF6
chr3	99562063	99562895	833	*	834	*	3.38	3.96	1.42	2.54	0.00683	0.0247	Intron (uc003dtk.2/84319, intron 1 of 4)	3	99536678	99897476	360799	1	84319	uc003dtl.3	25385	CMSS1
chr13	79965510	79965894	385	*	386	*	3.15	3.74	1.12	2.62	0.00684	0.0247	Intron (uc001vky.2/64062, intron 1 of 20)	13	79894100	79979923	85824	2	64062	uc001vky.2	14029	RBM26
chr7	142339893	142340458	566	*	567	*	3.09	3.67	1.12	2.56	0.00685	0.0248	Intron (uc011krr.1/uc011krr.1, intron 2 of 2)	7	142374131	142375525	1395	1	100463482	uc003vzz.2	-33673	MTRNR2L6
chr1	159798534	159799887	1354	*	1355	*	4.94	5.43	3.59	1.84	0.00686	0.0248	Exon (uc001fue.4/56833, exon 2 of 5)	1	159796479	159807282	10804	1	56833	uc001fue.4	2055	SLAMF8
chr2	178091571	178092229	659	*	660	*	3.88	4.39	2.37	2.02	0.00687	0.0248	Distal Intergenic	2	178081404	178088580	7177	1	220988	uc002ule.3	10167	HNRNPA3
