seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr9	139580684	139582584	1901	*	1902	*	6.17	5.27	6.93	-1.66	0.00881	0.0294	Promoter	9	139567595	139581911	14317	2	10555	uc004cii.1	0	AGPAT2
chr14	65438455	65439288	834	*	835	*	4.08	2.95	4.93	-1.98	0.00886	0.0295	Promoter	14	65412532	65438875	26344	2	376267	uc001xhz.2	0	RAB15
chr4	174292132	174292732	601	*	602	*	3.55	2.27	4.46	-2.19	0.00887	0.0295	Promoter	4	174292093	174298683	6591	1	8819	uc003itd.3	39	SAP30
chr19	39342340	39343380	1041	*	1042	*	5.44	4.31	6.3	-1.98	0.00889	0.0296	Promoter	19	39327028	39342979	15952	2	3191	uc021uui.1	0	HNRNPL
chr19	50931039	50931795	757	*	758	*	4.27	3.28	5.07	-1.79	0.0089	0.0296	3' UTR	19	50936160	50969583	33424	1	4606	uc002psf.2	-4365	MYBPC2
chr17	55162288	55163191	904	*	905	*	4.81	3.42	5.75	-2.33	0.00891	0.0296	Promoter	17	55162553	55198710	36158	1	8165	uc002iux.3	0	AKAP1
chr11	61584098	61584831	734	*	735	*	4.5	3.62	5.26	-1.64	0.00891	0.0296	Promoter	11	61567097	61584529	17433	2	3992	uc010rlm.2	0	FADS1
chrX	49126252	49127156	905	*	906	*	3.61	2.24	4.56	-2.31	0.00893	0.0297	Promoter	23	49126306	49144555	18250	1	89801	uc004dnh.2	0	PPP1R3F
chr15	73343790	73344718	929	*	930	*	3.68	2.41	4.59	-2.18	0.00895	0.0297	Promoter	15	73344825	73597547	252723	1	4756	uc002avm.4	-107	NEO1
chr7	106684859	106685905	1047	*	1048	*	4.64	3.82	5.37	-1.56	0.00896	0.0297	Promoter	7	106685178	106802256	117079	1	5577	uc003vdx.3	0	PRKAR2B
chr4	129732415	129733863	1449	*	1450	*	5.16	4.28	5.92	-1.64	0.00896	0.0297	Promoter	4	129732481	129785787	53307	1	79960	uc003igm.3	0	JADE1
chr11	72532505	72533699	1195	*	1196	*	5.14	4.2	5.92	-1.72	0.00896	0.0297	5' UTR	11	72525451	72554717	29267	1	89849	uc009ytj.2	7054	ATG16L2
chr8	91996994	91998068	1075	*	1076	*	4.81	3.89	5.58	-1.69	0.00897	0.0298	Promoter	8	91970706	91997485	26780	2	100127983	uc022axl.1	0	C8orf88
chr17	38218651	38219957	1307	*	1308	*	6.01	4.89	6.87	-1.98	0.00901	0.0298	Promoter	17	38219068	38246290	27223	1	7067	uc002htv.3	0	THRA
chr6	41040870	41041738	869	*	870	*	4.76	3.67	5.6	-1.93	0.00904	0.0299	Promoter	6	41040961	41070146	29186	1	4800	uc003opq.3	0	NFYA
chr17	4268640	4269836	1197	*	1198	*	4.7	3.5	5.59	-2.09	0.00905	0.0299	Promoter	17	4172512	4269969	97458	2	7326	uc002fxs.3	133	UBE2G1
chr3	42054903	42055804	902	*	903	*	4.94	3.74	5.83	-2.09	0.00908	0.03	Distal Intergenic	3	41830949	42003660	172712	2	54986	uc003ckw.2	-51243	ULK4
chr5	138088620	138089761	1142	*	1143	*	5.75	4.7	6.57	-1.87	0.00909	0.0301	Promoter	5	138089107	138270723	181617	1	1495	uc003ldh.3	0	CTNNA1
chr8	8243502	8244345	844	*	845	*	5.06	4.15	5.82	-1.67	0.00909	0.0301	Distal Intergenic	8	8175258	8239257	64000	2	157285	uc003wsh.4	-4245	PRAG1
chr17	18086660	18087730	1071	*	1072	*	4.78	3.73	5.61	-1.88	0.0091	0.0301	Promoter	17	18086867	18113267	26401	1	54890	uc010cpw.3	0	ALKBH5
chr12	48166750	48167764	1015	*	1016	*	4.37	3.35	5.18	-1.83	0.00914	0.0301	Promoter	12	48166967	48176536	9570	1	55652	uc001rqd.3	0	SLC48A1
chr17	72838643	72839629	987	*	988	*	4.47	3.06	5.42	-2.35	0.00914	0.0301	Exon (uc002jlt.1/2905, exon 13 of 13)	17	72838168	72856007	17840	2	2905	uc002jlt.1	16378	GRIN2C
chr22	50607872	50609495	1624	*	1625	*	4.95	3.87	5.8	-1.92	0.00915	0.0302	Promoter	22	50609160	50618724	9565	1	56666	uc003bjn.4	0	PANX2
chr3	47822863	47823588	726	*	727	*	4.41	3.02	5.36	-2.35	0.00917	0.0302	Promoter	3	47627378	47823405	196028	2	6599	uc003crq.2	0	SMARCC1
chr2	128165390	128166274	885	*	886	*	4.93	4.01	5.7	-1.69	0.00918	0.0302	Distal Intergenic	2	128175996	128186822	10827	1	5624	uc002tok.3	-9722	PROC
chr19	50390951	50392154	1204	*	1205	*	4.71	3.87	5.44	-1.57	0.00919	0.0303	Promoter	19	50391432	50391487	56	1	100616314	uc021uxz.2	0	MIR4750
chr7	128045567	128046783	1217	*	1218	*	4.22	3.08	5.08	-2	0.00919	0.0303	Promoter	7	128032331	128046024	13694	2	3614	uc003vmt.2	0	IMPDH1
chrX	24043143	24044153	1011	*	1012	*	4.9	3.73	5.77	-2.03	0.00919	0.0303	5' UTR	23	24001833	24045303	43471	2	80311	uc004dba.4	1150	KLHL15
chr3	137833776	137834510	735	*	736	*	4.96	4	5.75	-1.75	0.00919	0.0303	Promoter	3	137780827	137834451	53625	2	199221	uc003erq.3	0	DZIP1L
chr1	1550756	1551862	1107	*	1108	*	5.04	4.07	5.84	-1.77	0.00924	0.0304	Promoter	1	1550795	1554590	3796	1	142678	uc021oet.1	0	MIB2
chr1	3370886	3371678	793	*	794	*	3.86	2.43	4.83	-2.4	0.00925	0.0304	Promoter	1	3371147	3397677	26531	1	27237	uc001akg.4	0	ARHGEF16
chr12	52214120	52216134	2015	*	2016	*	5.34	4.26	6.18	-1.93	0.00926	0.0304	3' UTR	12	52211676	52225701	14026	2	401720	uc001rzc.3	9567	FIGNL2
chr9	86152784	86153862	1079	*	1080	*	4.78	3.96	5.5	-1.54	0.00926	0.0304	Promoter	9	85857905	86153348	295444	2	257019	uc004amr.1	0	FRMD3
chr8	145114547	145116190	1644	*	1645	*	5.64	4.72	6.41	-1.69	0.00929	0.0305	Promoter	8	145106167	145115584	9418	2	26873	uc003zar.3	0	OPLAH
chr19	1264742	1270293	5552	*	5553	*	8.21	7.28	8.99	-1.7	0.0093	0.0305	Promoter	19	1269267	1272603	3337	1	1153	uc010dsg.1	0	CIRBP
chr19	49617433	49618070	638	*	639	*	4.05	2.62	5.01	-2.39	0.00931	0.0305	Promoter	19	49617618	49621717	4100	1	64130	uc002pmp.3	0	LIN7B
chr9	140171563	140174372	2810	*	2811	*	6.26	5.6	6.9	-1.3	0.00934	0.0305	Promoter	9	140172280	140177093	4814	1	54863	uc004cmn.3	0	TOR4A
chr11	60928392	60929273	882	*	883	*	5	3.83	5.87	-2.04	0.00938	0.0306	Promoter	11	60897728	60928916	31189	2	55048	uc001nqv.1	0	VPS37C
chrX	149736903	149737731	829	*	830	*	4.01	2.95	4.84	-1.89	0.00939	0.0307	Promoter	23	149737047	149841616	104570	1	4534	uc004fef.4	0	MTM1
chr4	2418782	2420983	2202	*	2203	*	5.37	4.53	6.11	-1.58	0.00945	0.0308	Promoter	4	2420701	2464690	43990	1	402160	uc021xkr.1	0	CFAP99
chr19	19516145	19517459	1315	*	1316	*	4.9	3.9	5.7	-1.8	0.00949	0.0309	Intron (uc010xqt.2/54815, intron 1 of 11)	19	19496642	19619741	123100	1	54815	uc010xqu.2	19503	GATAD2A
chr11	34072997	34074264	1268	*	1269	*	5.43	4.46	6.23	-1.77	0.0095	0.0309	Promoter	11	34073230	34120607	47378	1	4076	uc001mvg.3	0	CAPRIN1
chr3	49448792	49449956	1165	*	1166	*	5.84	4.91	6.61	-1.7	0.00951	0.0309	Promoter	3	49396579	49449428	52850	2	387	uc010hku.3	0	RHOA
chr1	156720892	156722045	1154	*	1155	*	5.54	4.66	6.3	-1.63	0.00952	0.031	Promoter	1	156711899	156721085	9187	2	3068	uc009wsd.3	0	HDGF
chr17	17739535	17740571	1037	*	1038	*	4.78	3.87	5.55	-1.68	0.00952	0.031	Promoter	17	17714663	17740325	25663	2	6720	uc002grt.2	0	SREBF1
chr14	105266649	105267505	857	*	858	*	4.72	3.41	5.64	-2.23	0.00953	0.031	Promoter	14	105266933	105271048	4116	1	100128927	uc001ypp.3	0	ZBTB42
chr9	140200169	140201123	955	*	956	*	4.29	3.35	5.07	-1.72	0.00953	0.031	Distal Intergenic	9	140194083	140196703	2621	2	441478	uc004cmo.2	-3466	NRARP
chr18	74843004	74845370	2367	*	2368	*	7.04	6.14	7.8	-1.66	0.00953	0.031	Promoter	18	74690789	74844774	153986	2	4155	uc010xfd.2	0	MBP
chr19	55894774	55895754	981	*	982	*	4.98	4.12	5.73	-1.61	0.00956	0.031	Promoter	19	55890612	55895627	5016	2	388564	uc002qku.3	0	TMEM238
chr1	36644012	36644916	905	*	906	*	4.38	3.52	5.12	-1.6	0.00961	0.0311	Promoter	1	36643070	36646441	3372	1	55700	uc001cad.3	942	MAP7D1
chr17	8065707	8066574	868	*	869	*	4.77	3.58	5.64	-2.06	0.00962	0.0312	Promoter	17	8062465	8066293	3829	2	6844	uc010cnt.1	0	VAMP2
chr17	17686374	17686734	361	*	362	*	3.1	1.77	4.03	-2.26	0.00963	0.0312	Promoter	17	17685446	17701827	16382	1	10743	uc002grn.1	928	RAI1
chr3	127391127	127392617	1491	*	1492	*	5.97	4.97	6.78	-1.8	0.00963	0.0312	Promoter	3	127391781	127399769	7989	1	80325	uc003ejr.3	0	ABTB1
chr1	858953	860071	1119	*	1120	*	3.93	2.53	4.88	-2.35	0.00965	0.0312	Promoter	1	860530	871276	10747	1	148398	uc001abv.1	-459	SAMD11
chr10	65280863	65281781	919	*	920	*	4.52	3.43	5.36	-1.92	0.00967	0.0313	Promoter	10	65281123	65359067	77945	1	221035	uc009xpl.2	0	REEP3
chr12	57916194	57917318	1125	*	1126	*	5.53	4.46	6.37	-1.91	0.00967	0.0313	Promoter	12	57916659	57923931	7273	1	114785	uc001soj.1	0	MBD6
chr9	95858418	95858977	560	*	561	*	3.92	2.67	4.83	-2.16	0.00968	0.0313	Promoter	9	95858450	95875565	17116	1	84270	uc004atd.3	0	CARD19
chr16	88636430	88637289	860	*	861	*	4.34	3.19	5.21	-2.02	0.00971	0.0314	Promoter	16	88636789	88677792	41004	1	124245	uc021tmm.1	0	ZC3H18
chr17	78234651	78235455	805	*	806	*	4.88	4.08	5.59	-1.51	0.00972	0.0314	Promoter	17	78234660	78262162	27503	1	57674	uc031ret.1	0	RNF213
chr16	50187105	50188498	1394	*	1395	*	4.8	3.86	5.58	-1.72	0.00982	0.0316	Promoter	16	50187658	50269217	81560	1	64282	uc010cbi.2	0	TENT4B
chr7	149194121	149195408	1288	*	1289	*	5.48	4.14	6.41	-2.27	0.00987	0.0318	Promoter	7	149169884	149194898	25015	2	155061	uc003wfw.2	0	ZNF746
